country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",29-07-2024 11:00:00,27.9002,76.9938,CO,5.0,12.0,9.0
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",29-07-2024 11:00:00,28.360699,76.93609,PM10,17.0,41.0,26.0
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",29-07-2024 11:00:00,28.360699,76.93609,CO,9.0,17.0,11.0
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",29-07-2024 11:00:00,28.060249,76.113115,NH3,5.0,10.0,8.0
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",29-07-2024 11:00:00,28.060249,76.113115,OZONE,10.0,21.0,13.0
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",29-07-2024 11:00:00,28.1485564,77.3320667,OZONE,6.0,9.0,8.0
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",29-07-2024 11:00:00,30.7057778,76.8531805555555,NO2,18.0,21.0,20.0
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",29-07-2024 11:00:00,30.7057778,76.8531805555555,OZONE,32.0,46.0,34.0
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",29-07-2024 11:00:00,29.5364,75.0158,SO2,19.0,26.0,22.0
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",29-07-2024 11:00:00,30.1480566,77.2893471,CO,30.0,52.0,42.0
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",29-07-2024 11:00:00,30.943887,76.801991,OZONE,6.0,86.0,20.0
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",29-07-2024 11:00:00,34.066206,74.81982,PM2.5,28.0,138.0,44.0
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",29-07-2024 11:00:00,34.066206,74.81982,SO2,4.0,90.0,27.0
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",29-07-2024 11:00:00,15.888653,74.541751,NO2,4.0,27.0,15.0
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",29-07-2024 11:00:00,12.9135218,77.5950804,PM10,30.0,56.0,38.0
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",29-07-2024 11:00:00,12.9135218,77.5950804,SO2,10.0,12.0,11.0
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",29-07-2024 11:00:00,12.9135218,77.5950804,CO,25.0,25.0,25.0
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",29-07-2024 11:00:00,12.951913,77.539784,NO2,14.0,16.0,15.0
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",29-07-2024 11:00:00,12.951913,77.539784,SO2,6.0,7.0,7.0
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",29-07-2024 11:00:00,12.951913,77.539784,CO,20.0,26.0,24.0
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",29-07-2024 11:00:00,12.9756843,77.5660749,NO2,24.0,26.0,25.0
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",29-07-2024 11:00:00,13.029152,77.585901,PM10,27.0,58.0,38.0
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",29-07-2024 11:00:00,13.029152,77.585901,NO2,5.0,6.0,5.0
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",29-07-2024 11:00:00,13.029152,77.585901,OZONE,3.0,5.0,4.0
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",29-07-2024 11:00:00,12.938539,77.5901,PM10,10.0,40.0,23.0
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",29-07-2024 11:00:00,12.938539,77.5901,CO,11.0,18.0,14.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",29-07-2024 11:00:00,12.920984,77.584908,PM10,16.0,53.0,32.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",29-07-2024 11:00:00,12.920984,77.584908,NO2,7.0,7.0,7.0
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",29-07-2024 11:00:00,13.003872,77.664217,NO2,16.0,17.0,17.0
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",29-07-2024 11:00:00,13.003872,77.664217,CO,24.0,25.0,24.0
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",29-07-2024 11:00:00,12.921418,77.502466,OZONE,42.0,42.0,42.0
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",29-07-2024 11:00:00,12.990328,77.5431385,CO,10.0,23.0,18.0
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",29-07-2024 11:00:00,13.0246342,77.5080115,PM10,28.0,60.0,46.0
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",29-07-2024 11:00:00,12.917348,77.622813,CO,14.0,30.0,21.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",29-07-2024 11:00:00,11.55358,76.55521,PM2.5,20.0,42.0,29.0
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",29-07-2024 11:00:00,13.328028,75.797056,OZONE,14.0,40.0,23.0
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",29-07-2024 11:00:00,14.7918,75.3896,PM2.5,10.0,33.0,21.0
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",29-07-2024 11:00:00,14.7918,75.3896,SO2,23.0,27.0,24.0
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",29-07-2024 11:00:00,14.7918,75.3896,CO,38.0,40.0,39.0
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",29-07-2024 11:00:00,17.321993,76.822628,SO2,14.0,17.0,16.0
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",29-07-2024 11:00:00,17.336318,76.847397,CO,24.0,33.0,30.0
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",29-07-2024 11:00:00,14.816666,74.141003,OZONE,21.0,22.0,22.0
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",29-07-2024 11:00:00,13.1276288,78.1570122,CO,8.0,12.0,8.0
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",29-07-2024 11:00:00,15.34763,76.181767,OZONE,7.0,14.0,8.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",29-07-2024 11:00:00,12.415911,75.73505,PM2.5,4.0,23.0,13.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",29-07-2024 11:00:00,12.88925,74.853,PM2.5,12.0,27.0,20.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",29-07-2024 11:00:00,12.88925,74.853,NO2,6.0,6.0,6.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",29-07-2024 11:00:00,12.88925,74.853,SO2,16.0,18.0,17.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",29-07-2024 11:00:00,12.88925,74.853,OZONE,34.0,36.0,35.0
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",29-07-2024 11:00:00,12.21041,76.37376,OZONE,9.0,50.0,17.0
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",29-07-2024 11:00:00,16.208139,77.348417,PM2.5,2.0,15.0,7.0
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",29-07-2024 11:00:00,16.208139,77.348417,CO,95.0,104.0,99.0
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",29-07-2024 11:00:00,12.733409,77.298051,PM10,10.0,35.0,24.0
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",29-07-2024 11:00:00,12.733409,77.298051,NO2,4.0,10.0,6.0
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",29-07-2024 11:00:00,12.733409,77.298051,SO2,18.0,26.0,22.0
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",29-07-2024 11:00:00,12.733409,77.298051,CO,9.0,32.0,27.0
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",29-07-2024 11:00:00,13.377516,77.099072,PM2.5,16.0,500.0,73.0
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",29-07-2024 11:00:00,13.377516,77.099072,OZONE,7.0,12.0,9.0
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",29-07-2024 11:00:00,13.34194444,74.74694444,PM10,12.0,34.0,19.0
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",29-07-2024 11:00:00,13.34194444,74.74694444,CO,50.0,52.0,50.0
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",29-07-2024 11:00:00,10.073232,76.302765,OZONE,10.0,11.0,10.0
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",29-07-2024 11:00:00,8.8787,76.6073,CO,14.0,18.0,16.0
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",29-07-2024 11:00:00,8.5637,76.8865,NO2,6.0,7.0,7.0
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",29-07-2024 11:00:00,8.5637,76.8865,CO,18.0,44.0,28.0
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",29-07-2024 11:00:00,8.5637,76.8865,OZONE,36.0,36.0,36.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",29-07-2024 11:00:00,8.5149093,76.9435879,NO2,14.0,90.0,52.0
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",29-07-2024 11:00:00,10.5324,76.2159,SO2,1.0,3.0,2.0
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",29-07-2024 11:00:00,23.264759,77.381568,NO2,9.0,35.0,18.0
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",29-07-2024 11:00:00,22.9682591,76.064118,NO2,12.0,14.0,13.0
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",29-07-2024 11:00:00,26.203442,78.193251,OZONE,14.0,175.0,139.0
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",29-07-2024 11:00:00,26.200388,78.147714,PM2.5,28.0,50.0,38.0
India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",29-07-2024 11:00:00,26.210536,78.171,NO2,4.0,5.0,4.0
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",29-07-2024 11:00:00,22.431,75.5213,NO2,31.0,47.0,39.0
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",29-07-2024 11:00:00,22.431,75.5213,NH3,2.0,3.0,2.0
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",29-07-2024 11:00:00,23.142888,79.916147,SO2,7.0,11.0,8.0
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",29-07-2024 11:00:00,23.142888,79.916147,CO,10.0,66.0,20.0
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",29-07-2024 11:00:00,23.50016,80.23284,NO2,15.0,22.0,19.0
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",29-07-2024 11:00:00,23.50016,80.23284,SO2,9.0,19.0,13.0
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",29-07-2024 11:00:00,24.2613009,80.7231783,CO,66.0,72.0,67.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",29-07-2024 11:00:00,23.10844,77.511428,NO2,4.0,26.0,10.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",29-07-2024 11:00:00,23.10844,77.511428,CO,16.0,28.0,22.0
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",29-07-2024 11:00:00,23.331731,75.045981,PM10,1.0,62.0,31.0
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",29-07-2024 11:00:00,23.8640158,78.80289321,PM10,17.0,111.0,38.0
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",29-07-2024 11:00:00,23.8640158,78.80289321,NO2,23.0,24.0,23.0
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",29-07-2024 11:00:00,23.8640158,78.80289321,CO,26.0,40.0,35.0
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",29-07-2024 11:00:00,24.58434363,80.8549414,NO2,25.0,35.0,29.0
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",29-07-2024 11:00:00,24.58434363,80.8549414,SO2,1.0,2.0,2.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",29-07-2024 11:00:00,24.10897,82.64558,NH3,2.0,2.0,2.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",29-07-2024 11:00:00,24.10897,82.64558,SO2,48.0,107.0,96.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",29-07-2024 11:00:00,24.10897,82.64558,CO,25.0,72.0,45.0
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",29-07-2024 11:00:00,23.182719,75.768218,PM10,29.0,87.0,45.0
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",29-07-2024 11:00:00,19.10122,74.73339,CO,20.0,31.0,26.0
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",29-07-2024 11:00:00,20.719516,77.000253,PM2.5,16.0,47.0,27.0
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",29-07-2024 11:00:00,20.719516,77.000253,NO2,6.0,12.0,9.0
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",29-07-2024 11:00:00,20.719516,77.000253,OZONE,6.0,17.0,8.0
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",29-07-2024 11:00:00,20.9402359,77.7895248,NH3,2.0,3.0,2.0
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",29-07-2024 11:00:00,20.9402359,77.7895248,SO2,2.0,3.0,2.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",29-07-2024 11:00:00,20.939198,77.765701,PM2.5,13.0,27.0,20.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",29-07-2024 11:00:00,20.939198,77.765701,NO2,4.0,9.0,5.0
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",29-07-2024 11:00:00,19.87562,75.38731,PM2.5,16.0,55.0,29.0
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",29-07-2024 11:00:00,19.87562,75.38731,NO2,2.0,18.0,9.0
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",29-07-2024 11:00:00,19.87562,75.38731,CO,11.0,24.0,14.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",29-07-2024 11:00:00,19.8389439,75.244448,SO2,1.0,23.0,13.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",29-07-2024 11:00:00,19.8389439,75.244448,CO,14.0,93.0,28.0
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",29-07-2024 11:00:00,19.16485,73.23409,OZONE,11.0,16.0,12.0
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",29-07-2024 11:00:00,19.0243902,73.0406721,PM10,36.0,63.0,48.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",29-07-2024 11:00:00,19.309073,73.057223,NH3,2.0,4.0,3.0
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",29-07-2024 11:00:00,19.9629,79.298714,NH3,3.0,5.0,4.0
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",29-07-2024 11:00:00,19.9775302,79.2337086,SO2,4.0,5.0,5.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",29-07-2024 11:00:00,21.001264,75.565602,NH3,3.0,4.0,3.0
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",29-07-2024 11:00:00,16.6870449,74.2505872,CO,4.0,24.0,12.0
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",29-07-2024 11:00:00,18.1023399,73.4783687,SO2,7.0,11.0,9.0
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",29-07-2024 11:00:00,18.1023399,73.4783687,OZONE,11.0,25.0,16.0
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",29-07-2024 11:00:00,20.555712,74.529236,OZONE,6.0,19.0,9.0
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",29-07-2024 11:00:00,19.296481,72.840923,PM10,38.0,54.0,47.0
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",29-07-2024 11:00:00,19.296481,72.840923,NO2,2.0,5.0,3.0
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",29-07-2024 11:00:00,19.296481,72.840923,OZONE,12.0,24.0,19.0
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",29-07-2024 11:00:00,19.065931,72.862131,NH3,1.0,3.0,2.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",29-07-2024 11:00:00,19.2243333,72.8658113,SO2,9.0,56.0,17.0
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",29-07-2024 11:00:00,18.9767,72.838,CO,7.0,18.0,10.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",29-07-2024 11:00:00,19.0364585,72.8954371,PM2.5,5.0,23.0,18.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",29-07-2024 11:00:00,19.0364585,72.8954371,SO2,1.0,2.0,1.0
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",29-07-2024 11:00:00,19.10078,72.87462,PM10,45.0,91.0,69.0
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",29-07-2024 11:00:00,18.91,72.82,NO2,20.0,21.0,21.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",29-07-2024 11:00:00,19.083694,72.920967,CO,12.0,21.0,14.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",29-07-2024 11:00:00,19.083694,72.920967,OZONE,14.0,23.0,21.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",29-07-2024 11:00:00,19.215859,72.831718,NH3,3.0,3.0,3.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",29-07-2024 11:00:00,19.215859,72.831718,CO,4.0,19.0,9.0
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",29-07-2024 11:00:00,19.19709,72.82204,CO,2.0,2.0,2.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",29-07-2024 11:00:00,19.1878657,72.8304069,PM2.5,29.0,54.0,43.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",29-07-2024 11:00:00,19.1878657,72.8304069,NO2,6.0,11.0,8.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",29-07-2024 11:00:00,19.1878657,72.8304069,NH3,3.0,6.0,5.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",29-07-2024 11:00:00,19.1878657,72.8304069,OZONE,10.0,21.0,17.0
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",29-07-2024 11:00:00,19.175,72.9419,NO2,18.0,19.0,19.0
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",29-07-2024 11:00:00,19.175,72.9419,CO,28.0,28.0,28.0
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",29-07-2024 11:00:00,18.897756,72.81332,OZONE,18.0,35.0,26.0
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",29-07-2024 11:00:00,19.000084,72.85673,CO,17.0,28.0,20.0
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",29-07-2024 11:00:00,19.000084,72.85673,OZONE,9.0,16.0,14.0
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",29-07-2024 11:00:00,19.060498,72.923356,NH3,4.0,7.0,5.0
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",29-07-2024 11:00:00,19.060498,72.923356,SO2,1.0,8.0,4.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-07-2024 11:00:00,19.047,72.8746,SO2,27.0,28.0,27.0
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",29-07-2024 11:00:00,19.3832,72.8204,NO2,26.0,28.0,27.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",29-07-2024 11:00:00,18.9936162,72.8128113,NO2,28.0,29.0,29.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",29-07-2024 11:00:00,18.9936162,72.8128113,CO,54.0,56.0,55.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",29-07-2024 11:00:00,21.121801,79.04952,NO2,8.0,21.0,16.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",29-07-2024 11:00:00,21.121801,79.04952,OZONE,1.0,15.0,6.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",29-07-2024 11:00:00,21.152875,79.0517531,PM2.5,7.0,45.0,20.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",29-07-2024 11:00:00,21.152875,79.0517531,NH3,2.0,4.0,3.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",29-07-2024 11:00:00,21.143383,79.048912,SO2,7.0,11.0,9.0
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",29-07-2024 11:00:00,19.173852,77.296291,PM10,20.0,42.0,32.0
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",29-07-2024 11:00:00,19.173852,77.296291,SO2,1.0,5.0,2.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",29-07-2024 11:00:00,19.9591346,73.7788008,NO2,15.0,83.0,32.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",29-07-2024 11:00:00,19.9591346,73.7788008,CO,13.0,24.0,16.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.090337,73.014232,CO,12.0,40.0,17.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.090337,73.014232,OZONE,8.0,50.0,19.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.1135051,73.008978,PM10,34.0,145.0,64.0
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.008751,73.01662,PM10,50.0,500.0,168.0
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.008751,73.01662,SO2,5.0,5.0,5.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.0575752,73.0151367,CO,10.0,19.0,11.0
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",29-07-2024 11:00:00,19.044,73.0325,PM10,16.0,58.0,34.0
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",29-07-2024 11:00:00,19.044,73.0325,OZONE,1.0,9.0,6.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.02579,73.10297,SO2,2.0,4.0,3.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.02579,73.10297,OZONE,4.0,15.0,10.0
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",29-07-2024 11:00:00,18.63673,73.82487,OZONE,2.0,23.0,12.0
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",29-07-2024 11:00:00,18.501793,73.927532,PM10,14.0,36.0,25.0
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",29-07-2024 11:00:00,18.57304,73.927715,PM2.5,24.0,52.0,40.0
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",29-07-2024 11:00:00,18.57304,73.927715,CO,2.0,62.0,27.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",29-07-2024 11:00:00,18.547056,73.826908,PM10,38.0,74.0,50.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",29-07-2024 11:00:00,17.6336264,75.9132495,NO2,1.0,10.0,5.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",29-07-2024 11:00:00,17.6336264,75.9132495,NH3,5.0,17.0,7.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",29-07-2024 11:00:00,17.65439,75.90649,PM2.5,17.0,44.0,29.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",29-07-2024 11:00:00,17.65439,75.90649,PM10,28.0,61.0,46.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",29-07-2024 11:00:00,17.65439,75.90649,CO,8.0,36.0,15.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",29-07-2024 11:00:00,17.65439,75.90649,OZONE,14.0,35.0,22.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",29-07-2024 11:00:00,19.26777,72.97182,PM10,41.0,75.0,60.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",29-07-2024 11:00:00,19.26777,72.97182,NO2,1.0,15.0,8.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",29-07-2024 11:00:00,19.26777,72.97182,SO2,3.0,4.0,3.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",29-07-2024 11:00:00,19.26777,72.97182,OZONE,4.0,14.0,9.0
India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",29-07-2024 11:00:00,19.192056,72.9585188,CO,6.0,86.0,44.0
